player_id,date,market_value_in_eur,current_club_name,current_club_id,player_club_domestic_competition_id
35242,2011-06-15,3600000,FC Porto,4294,PO1
35530,2011-06-15,850000,Samsunspor,820,TR1
35711,2011-06-15,1000000,AIK Solna,68608,PO1
35837,2011-06-15,350000,FC Zwolle,441,GR1
36080,2011-06-15,5500000,Ajax Amsterdam,294,PO1
36350,2011-06-15,9400000,SL Benfica,2503,PO1
36689,2011-06-15,2500000,Twente Enschede FC,265,GR1
36785,2011-06-15,1000000,Bröndby IF,206,DK1
36787,2011-06-15,4000000,FC Copenhagen,190,DK1
37217,2011-06-15,2000000,Helsingborgs IF,234,NL1
37403,2011-06-15,5600000,SL Benfica,366,ES1
37712,2011-06-15,9300000,Sporting CP,368,ES1
37918,2011-06-15,8300000,Sporting CP,430,IT1
38124,2011-06-15,600000,FC Zürich,366,ES1
38125,2011-06-15,300000,Sparta Rotterdam,192,NL1
38163,2011-06-15,2000000,FC Copenhagen,190,DK1
38356,2011-06-15,450000,FC Brüssel,2861,BE1
38757,2011-06-15,225000,FC Den Bosch,403,NL1
38963,2011-06-15,1000000,Twente Enschede FC,467,NL1
39090,2011-06-15,9500000,FC Porto,46,IT1
39152,2011-06-15,25000000,FC Porto,2350,COL1
39467,2011-06-15,1850000,Bröndby IF,206,DK1
39522,2011-06-15,400000,SC Cambuur Leeuwarden,1269,NL1
39533,2011-06-15,200000,FC Basel 1893,511,SC1
39784,2011-06-15,2600000,SC Braga,6418,GR1
40858,2011-06-15,1800000,Sporting CP,3325,PO1
41234,2011-06-15,1000000,SC Braga,7179,PO1
42205,2011-06-15,1500000,FC Basel 1893,46,IT1
42710,2011-06-15,7000000,Ajax Amsterdam,610,NL1
43075,2011-06-15,650000,Bröndby IF,206,DK1
43077,2011-06-15,2750000,Bröndby IF,206,DK1
43250,2011-06-15,12000000,Ajax Amsterdam,610,NL1
43763,2011-06-15,5000000,PSV Eindhoven,1132,GB1
43845,2011-06-15,5200000,Sporting CP,1085,PO1
44057,2011-06-15,5700000,FC Porto,720,PO1
44172,2011-06-15,500000,SC Braga,979,PO1
44700,2011-06-15,2500000,SC Braga,150,ES1
44717,2011-06-15,1000000,Bröndby IF,1177,DK1
44722,2011-06-15,200000,Odense Boldklub,173,DK1
44729,2011-06-15,200000,RKC Waalwijk,235,NL1
44855,2011-06-15,4500000,FC Copenhagen,190,DK1
45026,2011-06-15,9700000,Sporting CP,336,PO1
45178,2011-06-15,3500000,FC Basel 1893,44,L1
45368,2011-06-15,2500000,Sporting CP,2990,PO1
45427,2011-06-15,125000,FC Brüssel,141,TR1
45509,2011-06-15,5000000,Ajax Amsterdam,306,NL1
45531,2011-06-15,350000,Sparta Rotterdam,133,NL1
45562,2011-06-15,350000,RKC Waalwijk,235,NL1
45596,2011-06-15,4200000,SC Braga,1467,TR1
45865,2011-06-15,15000000,SL Benfica,683,GR1
45881,2011-06-15,3000000,Helsingborgs IF,200,NL1
46894,2011-06-15,1000000,PSV Eindhoven,683,GR1
47011,2011-06-15,800000,FC St. Gallen 1879,868,TR1
47310,2011-06-15,200000,Orduspor,1506,TR1
47344,2011-06-15,3000000,Ajax Amsterdam,403,NL1
47781,2011-06-15,250000,AC Bellinzona,5817,DK1
48764,2011-06-15,850000,Bröndby IF,20100,DK1
48931,2011-06-15,1200000,FC Porto,39,L1
49069,2011-06-15,750000,PSV Eindhoven,202,NL1
49292,2011-06-15,500000,AIK Solna,126,TR1
49500,2011-06-15,3500000,Twente Enschede FC,45193,
49640,2011-06-15,300000,Go Ahead Eagles,798,NL1
50055,2011-06-15,1500000,Helsingborgs IF,200,NL1
50577,2011-06-15,1000000,FC Copenhagen,190,DK1
51174,2011-06-15,14000000,FC Porto,720,PO1
51285,2011-06-15,1500000,Samsunspor,6890,TR1
51346,2011-06-15,600000,FC St. Gallen 1879,26,C1
51864,2011-06-15,250000,RFC Tournai,28643,BE1
51948,2011-06-15,100000,FC Rupel Boom,2783,UKR1
52027,2011-06-15,1700000,BSC Young Boys,750,FR1
52059,2011-06-15,2750000,FC Copenhagen,190,DK1
52595,2011-06-15,900000,FC St. Gallen 1879,26,C1
52647,2011-06-15,1700000,SL Benfica,3709,ES1
52744,2011-06-15,700000,Neuchâtel Xamax,969,FR1
52920,2011-06-15,4000000,PSV Eindhoven,40,FR1
53523,2011-06-15,2500000,Sporting CP,6414,UKR1
53570,2011-06-15,500000,Samsunspor,825,TR1
53757,2011-06-15,800000,SL Benfica,294,PO1
53808,2011-06-15,800000,FC Basel 1893,60,L1
53922,2011-06-15,2000000,SL Benfica,294,PO1
54470,2011-06-15,4000000,SC Braga,294,PO1
54781,2011-06-15,7000000,FC Porto,294,PO1
54859,2011-06-15,10000000,FC Porto,3709,ES1
55709,2011-06-15,1800000,BSC Young Boys,180,GB1
55756,2011-06-15,100000,SC Veendam,1284,
55763,2011-06-15,600000,MSK Zilina,2740,UKR1
55994,2011-06-15,2700000,SC Braga,1075,PO1
56317,2011-06-15,250000,AGOVV Apeldoorn,798,NL1
56324,2011-06-15,150000,Grasshopper Club Zurich,553,GR1
56379,2011-06-15,225000,FC Dordrecht,642,NL1
56607,2011-06-15,250000,SC Veendam,1283,NL1
56628,2011-06-15,200000,FC Zwolle,642,NL1
56772,2011-06-15,750000,Neuchâtel Xamax,524,TR1
56836,2011-06-15,300000,RKC Waalwijk,724,NL1
57333,2011-06-15,125000,Almere City FC,133,NL1
57834,2011-06-15,9400000,SL Benfica,720,PO1
58178,2011-06-15,2000000,FC Basel 1893,24,L1
58988,2011-06-15,1100000,FC Porto,2990,PO1
59027,2011-06-15,400000,Grasshopper Club Zurich,82686,MLS1
59032,2011-06-15,2500000,FC Basel 1893,14,A1
59631,2011-06-15,5000000,Twente Enschede FC,317,NL1
59665,2011-06-15,800000,FC Volendam,467,NL1
59791,2011-06-15,2000000,FC Zürich,110302,PO1
59938,2011-06-15,1300000,SC Braga,2381,TR1
60312,2011-06-15,400000,Sparta Rotterdam,1426,NL1
60410,2011-06-15,50000,Club Ferro Carril Oeste,209,ARG1
61401,2011-06-15,600000,Grasshopper Club Zurich,128,GR1
61449,2011-06-15,2500000,BSC Young Boys,398,IT1
61464,2011-06-15,750000,FC Sion,2477,UKR1
61505,2011-06-15,600000,FC Sion,1091,GR1
61682,2011-06-15,2300000,FC Zürich,3558,FR1
61743,2011-06-15,4500000,Sporting CP,2457,PO1
61809,2011-06-15,350000,FC Eindhoven,1435,NL1
62157,2011-06-15,250000,RBC Roosendaal,2759,SC1
62705,2011-06-15,300000,KV Oostende,29228,BE1
62713,2011-06-15,250000,Fiorentina Primavera,410,IT1
62735,2011-06-15,400000,Fiorentina Primavera,6574,IT1
62751,2011-06-15,500000,Varese 1910,800,IT1
62785,2011-06-15,150000,KV Turnhout,204,BE1
63384,2011-06-15,750000,FC Zürich,42,L1
63463,2011-06-15,2500000,Bröndby IF,206,DK1
64355,2011-06-15,175000,SC Telstar,642,NL1
64511,2011-06-15,150000,SC Telstar,642,NL1
65255,2011-06-15,800000,FC Thun,1123,GB1
65921,2011-06-15,2500000,BSC Young Boys,1095,FR1
66005,2011-06-15,600000,Grasshopper Club Zurich,504,C1
66022,2011-06-15,1200000,Grasshopper Club Zurich,1210,IT1
66058,2011-06-15,1300000,FC Zürich,589,TR1
66114,2011-06-15,100000,FC Wohlen,5219,GR1
66319,2011-06-15,1500000,BSC Young Boys,1147,FR1
67967,2011-06-15,3500000,SC Braga,683,GR1
68004,2011-06-15,900000,Grasshopper Club Zurich,825,TR1
68030,2011-06-15,150000,FC Winterthur,434,C1
68033,2011-06-15,800000,Grasshopper Club Zurich,3060,GR1
68275,2011-06-15,3250000,FC Copenhagen,6912,PO1
68947,2011-06-15,125000,FC Emmen,511,SC1
68980,2011-06-15,1000000,Bröndby IF,206,DK1
69633,2011-06-15,7000000,Ajax Amsterdam,82,L1
69634,2011-06-15,300000,Odense Boldklub,133,NL1
69636,2011-06-15,350000,Bröndby IF U19,8815,
69642,2011-06-15,1200000,Ajax Amsterdam U21,8817,
69646,2011-06-15,1000000,Bröndby IF,496,SE1
71084,2011-06-15,100000,FC Zwolle,1435,NL1
71123,2011-06-15,150000,Sparta Rotterdam,1090,NL1
72457,2011-06-15,3000000,Helsingborgs IF,173,DK1
72522,2011-06-15,5500000,FC Twente Enschede,720,PO1
72829,2011-06-15,100000,KV Turnhout,204,BE1
73048,2011-06-15,100000,FC St. Gallen 1879,276,IT1
73741,2011-06-15,1700000,FC Porto,720,PO1
74918,2011-06-15,650000,Slovan Bratislava,820,TR1
74960,2011-06-15,500000,MSK Zilina,1132,GB1
74996,2011-06-15,600000,Grasshopper Club Zurich,605,GR1
75035,2011-06-15,5500000,SL Benfica,1829,ARG1
75407,2011-06-15,1300000,SL Benfica,4750,PO1
75442,2011-06-15,10500000,SL Benfica,2995,PO1
75446,2011-06-15,150000,Club de Gimnasia y Esgrima La Plata,1106,ARG1
75453,2011-06-15,700000,AIK Solna,678,DK1
75568,2011-06-15,1000000,AIK Solna,1301,PO1
76326,2011-06-15,400000,FC Emmen,467,NL1
77248,2011-06-15,250000,NK Domzale,553,GR1
77708,2011-06-15,1100000,FC Sion,79,L1
78506,2011-06-15,250000,Genoa U19,252,IT1
79423,2011-06-15,500000,Neuchâtel Xamax,3999,GR1
79571,2011-06-15,75000,Hammarby IF,1519,SC1
79573,2011-06-15,300000,Go Ahead Eagles,202,NL1
79685,2011-06-15,100000,MVV Maastricht,2944,TR1
80031,2011-06-15,500000,FC Thun,4795,L1
80442,2011-06-15,150000,FC Rupel Boom,9804,
80562,2011-06-15,28000000,FC Porto,330,BRA1
80756,2011-06-15,700000,Helmond Sport,403,NL1
81897,2011-06-15,400000,Slovan Bratislava,354,BE1
83910,2011-06-15,1500000,Odense Boldklub,750,FR1
84405,2011-06-15,100000,Almere City FC,1434,NL1
84491,2011-06-15,4900000,FC Porto,982,PO1
84511,2011-06-15,7500000,SC Braga,2420,PO1
84535,2011-06-15,10000000,SL Benfica,333,ARG1
84695,2011-06-15,4500000,FC Porto,776,BRA1
84898,2011-06-15,150000,Ajax Amsterdam U21,467,NL1
85380,2011-06-15,250000,ACF Fiorentina,1038,IT1
85574,2011-06-15,150000,NK Publikum Celje,2696,RU1
85901,2011-06-15,200000,KV Turnhout,28643,BE1
86100,2011-06-15,450000,Sibir Novosibirsk (- 2019),40426,RU1
86271,2011-06-15,250000,KV Turnhout,520,BE1
86506,2011-06-15,300000,Grasshopper Club Zurich,19771,TR1
86784,2011-06-15,750000,FC Zürich,150,ES1
86788,2011-06-15,250000,FC Aarau,11127,RU1
86792,2011-06-15,8000000,FC Basel 1893,26,C1
87093,2011-06-15,50000,FC Sion,2759,SC1
87856,2011-06-15,500000,SL Benfica,7006,AUS1
88103,2011-06-15,7000000,FC Porto,56089,MLS1
89200,2011-06-15,400000,Odense Boldklub,173,DK1
89628,2011-06-15,250000,Royal Boussu Dour Borinage,41274,BE1
90118,2011-06-15,100000,KVC Westerlo,968,BE1
90360,2011-06-15,325000,Slovan Bratislava,2759,SC1
90552,2011-06-15,75000,KV Oostende,29228,BE1
91849,2011-06-15,500000,FC Copenhagen,190,DK1
91851,2011-06-15,600000,Odense Boldklub,173,DK1
91914,2011-06-15,75000,Genoa U19,8970,IT1
92842,2011-06-15,400000,Sparta Rotterdam,605,GR1
94523,2011-06-15,250000,NK Maribor,192,NL1
95793,2011-06-15,200000,SC Veendam,467,NL1
96472,2011-06-15,150000,RBC Roosendaal,1426,NL1
96790,2011-06-15,75000,Roma U19,6418,GR1
98888,2011-06-15,175000,FC Aarau,4255,
99100,2011-06-15,350000,Odense Boldklub,5724,DK1
99508,2011-06-15,150000,FC Den Bosch,200,NL1
100127,2011-06-15,300000,SC Braga,1085,PO1
100160,2011-06-15,400000,ND Gorica,11282,TR1
100303,2011-06-15,250000,NK Rudar Velenje,19771,TR1
100910,2011-06-15,2500000,Sport Club Corinthians Paulista,1465,PO1
101133,2011-06-15,300000,FC Brüssel,28643,BE1
102249,2011-06-15,250000,Fiorentina Primavera,4083,IT1
102432,2011-06-15,2000000,Club Nacional,10484,TR1
104977,2011-06-15,75000,MSK Zilina,2672,GR1
106181,2011-06-15,750000,FC Basel 1893,3558,FR1
108692,2011-06-15,100000,FC Zwolle,642,NL1
109154,2011-06-15,250000,SC Cambuur Leeuwarden,133,NL1
110902,2011-06-15,125000,SC Veendam,1435,NL1
110906,2011-06-15,550000,SC Veendam,202,NL1
110941,2011-06-15,250000,Hammarby IF,868,TR1
111428,2011-06-15,50000,Grasshopper Club Zurich,2503,PO1
111455,2011-06-15,1500000,FC Basel 1893,289,GB1
112988,2011-06-15,1100000,Sporting CP,585,BRA1
113872,2011-06-15,150000,SC Veendam,968,BE1
114466,2011-06-15,550000,Samsunspor,2292,TR1
114508,2011-06-15,1500000,Samsunspor,524,TR1
114739,2011-06-15,50000,Samsunspor,19771,TR1
115989,2011-06-15,200000,FC Lustenau,3551,A1
116614,2011-06-15,300000,Helsingborgs IF,3622,SE1
117590,2011-06-15,175000,MVV Maastricht,1268,NL1
117847,2011-06-15,150000,Sibir Novosibirsk (- 2019),3729,RU1
120710,2011-06-15,350000,FC Brüssel,3725,RU1
122417,2011-06-15,75000,SC Telstar,1090,NL1
122946,2011-06-15,2400000,SL Benfica,294,PO1
123021,2011-06-15,200000,Servette FC,1467,TR1
123349,2011-06-15,1250000,PSV Eindhoven,199,BRA1
123513,2011-06-15,100000,PSV Eindhoven U21,1268,NL1
123639,2011-06-15,800000,Helsingborgs IF,475,BE1
123921,2011-06-15,200000,Royal Boussu Dour Borinage,354,BE1
124550,2011-06-15,600000,Twente Enschede FC,235,NL1
124697,2011-06-15,150000,Royal Boussu Dour Borinage,2861,BE1
124870,2011-06-15,1750000,Ajax Amsterdam,2700,RU1
124891,2011-06-15,600000,Ajax Amsterdam,114,TR1
125281,2011-06-15,275000,FK Senica (- 2022),1321,TS1
125754,2011-06-15,75000,KSV Roeselare (- 2020),2727,BE1
127643,2011-06-15,200000,ND Gorica,276,IT1
129554,2011-06-15,150000,FC Twente Enschede U21,610,NL1
129990,2011-06-15,250000,Ajax Amsterdam U21,1095,FR1
130227,2011-06-15,500000,FC Basel 1893,533,L1
130365,2011-06-15,125000,Unknown,5,IT1
133179,2011-06-15,125000,Sparta Rotterdam,800,IT1
135213,2011-06-15,450000,FC Copenhagen,173,DK1
135343,2011-06-15,300000,FC Wil 1900,762,GB1
136142,2011-06-15,125000,KF Vllaznia U19,862,IT1
137293,2011-06-15,400000,Neuchâtel Xamax,1159,FR1
139173,2011-06-15,150000,Varese Primavera,7378,PO1
139606,2011-06-15,100000,FC Vizela,2425,PO1
139607,2011-06-15,400000,SC Braga,3876,BRA1
140082,2011-06-15,200000,FC Locarno,39722,TR1
140579,2011-06-15,200000,FC Zürich U21,1123,GB1
140597,2011-06-15,300000,FC Biel-Bienne 1896,10484,TR1
140799,2011-06-15,200000,Standaard Wetteren,403,NL1
141796,2011-06-15,500000,Neuchâtel Xamax,10484,TR1
143155,2011-06-15,75000,FC Zwolle,1269,NL1
143223,2011-06-15,125000,FC Brüssel,968,BE1
145918,2011-06-15,2500000,Sporting CP,2423,PO1
146258,2011-06-15,300000,Sparta Rotterdam,467,NL1
146596,2011-06-15,500000,Fiorentina Primavera,430,IT1
146680,2011-06-15,125000,Palermo Primavera,2919,IT1
146743,2011-06-15,150000,Unknown,4171,IT1
146752,2011-06-15,300000,Roma U19,11997,
149652,2011-06-15,50000,FC Sion,618,FR1
151189,2011-06-15,125000,FC Zwolle,306,NL1
151471,2011-06-15,250000,Unknown,2727,BE1
153776,2011-06-15,100000,Servette FC,2759,SC1
156140,2011-06-15,2500000,AIK Solna,371,SC1
156304,2011-06-15,300000,KVK Tienen,1411,BE1
159032,2011-06-15,100000,MVV Maastricht,1268,NL1
159288,2011-06-15,50000,FC Basel 1893 U21,44006,TR1
159896,2011-06-15,100000,Helmond Sport,306,NL1
159902,2011-06-15,250000,Roma U19,130,IT1
160893,2011-06-15,75000,Almere City FC,2671,GR1
160986,2011-06-15,300000,Varese Primavera,2239,IT1
162672,2011-06-15,125000,Go Ahead Eagles,1435,NL1
162961,2011-06-15,100000,Roma U19,1038,IT1
163062,2011-06-15,100000,Fiorentina Primavera,749,IT1
163086,2011-06-15,300000,Unknown,322,C1
165513,2011-06-15,50000,FC Zürich U18,800,IT1
165885,2011-06-15,175000,Roma U19,12,IT1
165893,2011-06-15,200000,Roma U19,2921,IT1
165894,2011-06-15,250000,Roma U19,12,IT1
165895,2011-06-15,75000,Roma U19,6195,IT1
165900,2011-06-15,350000,Roma U19,8970,IT1
165975,2011-06-15,150000,Ajax Amsterdam U19,19789,TR1
167491,2011-06-15,125000,Unknown,252,IT1
167685,2011-06-15,125000,Varese Primavera,380,IT1
167859,2011-06-15,250000,Unknown,6646,TR1
169334,2011-06-15,100000,Sparta Rotterdam,192,NL1
170712,2011-06-15,50000,Unknown,1627,IT1
170720,2011-06-15,75000,FC Dordrecht,724,NL1
171376,2011-06-15,500000,AIK Solna,272,SE1
172338,2011-06-15,75000,Genoa U19,410,IT1
174984,2011-06-15,1000000,AIK Solna,20,TR1
175440,2011-06-15,100000,KSV Roeselare (- 2020),20887,SER1
175709,2011-06-15,100000,Fortuna Sittard,317,NL1
175773,2011-06-15,75000,Sparta Rotterdam,1049,ES1
176139,2011-06-15,75000,Genoa U19,8517,
184399,2011-06-15,75000,KV Turnhout,204,BE1
186260,2011-06-15,25000,Unknown,51772,MLS1
187622,2011-06-15,100000,AIK Solna,16247,UKR1
3916,2011-06-16,2500000,Paris Saint-Germain,583,FR1
5339,2011-06-16,2500000,FC Sochaux-Montbéliard,3558,FR1
5348,2011-06-16,4500000,LOSC Lille,2969,FR1
5539,2011-06-16,1800000,Montpellier HSC,969,FR1
5668,2011-06-16,5000000,Olympique Lyon,289,GB1
5680,2011-06-16,1200000,RC Lens,595,FR1
8284,2011-06-16,700000,Orduspor,2323,TR1
9339,2011-06-16,850000,Orduspor,2293,TR1
12093,2011-06-16,2500000,AS Saint-Étienne,347,FR1
14151,2011-06-16,250000,Orduspor,19771,TR1
21495,2011-06-16,400000,AZ Alkmaar,1090,NL1
23918,2011-06-16,1750000,Valenciennes FC,3558,FR1
26669,2011-06-16,1600000,AZ Alkmaar,1390,IT1
26980,2011-06-16,500000,Orduspor,2727,BE1
29386,2011-06-16,1000000,Orduspor,2323,TR1
33530,2011-06-16,750000,Orduspor,1506,TR1
34361,2011-06-16,2500000,AS Nancy-Lorraine,1159,FR1
46687,2011-06-16,400000,MFK Ruzomberok,3999,GR1
47310,2011-06-16,200000,Orduspor,1506,TR1
52246,2011-06-16,3500000,AZ Alkmaar,995,FR1
57850,2011-06-16,650000,Orduspor,2323,TR1
58949,2011-06-16,5000000,Dnipro Dnipropetrovsk (-2020),660,UKR1
67220,2011-06-16,1300000,AZ Alkmaar,1268,NL1
69015,2011-06-16,7500000,Dynamo Kyiv,338,UKR1
76293,2011-06-16,1200000,FC Sion,820,TR1
79014,2011-06-16,450000,Orduspor,825,TR1
79127,2011-06-16,100000,AZ Alkmaar U21,132,NL1
79193,2011-06-16,100000,AZ Alkmaar,798,NL1
86612,2011-06-16,1200000,Orduspor,825,TR1
87409,2011-06-16,400000,Atlético de Rafaela,150,ES1
88057,2011-06-16,275000,CA Chacarita Juniors,2672,GR1
93081,2011-06-16,1250000,AZ Alkmaar,200,NL1
94922,2011-06-16,1500000,Volyn Lutsk,18303,UKR1
122421,2011-06-16,200000,AZ Alkmaar U21,50532,SA1
128502,2011-06-16,1000000,AZ Alkmaar,123,
138476,2011-06-16,350000,Orduspor,2944,TR1
139923,2011-06-16,125000,CA Chacarita Juniors,10090,COL1
157993,2011-06-16,75000,Orduspor,2323,TR1
167423,2011-06-16,75000,CA Chacarita Juniors,9840,SA1
3159,2011-06-17,400000,Torino FC,130,IT1
5853,2011-06-17,1500000,AS Livorno,1210,IT1
6020,2011-06-17,800000,AS Livorno,749,IT1
6087,2011-06-17,350000,Torino FC,128,GR1
6931,2011-06-17,600000,ADO Den Haag,1090,NL1
7103,2011-06-17,600000,Calcio Padova,862,IT1
13036,2011-06-17,650000,Roda JC Kerkrade,132,NL1
13048,2011-06-17,2000000,FC Groningen,202,NL1
13063,2011-06-17,1750000,FC Groningen,235,NL1
13087,2011-06-17,350000,SK Beveren,28643,BE1
13258,2011-06-17,1500000,FC Groningen,4603,GR1
13723,2011-06-17,350000,Royal Antwerp FC,2727,BE1
13743,2011-06-17,1250000,Roda JC Kerkrade,2861,BE1
15216,2011-06-17,1800000,FC Groningen,2282,BE1
15379,2011-06-17,1600000,ADO Den Haag,12438,RU1
16888,2011-06-17,450000,Calcio Padova,1429,IT1
19301,2011-06-17,500000,FC Groningen,1304,NL1
19312,2011-06-17,1750000,Roda JC Kerkrade,3508,BE1
19409,2011-06-17,2000000,Roda JC Kerkrade,200,NL1
20726,2011-06-17,4400000,Torino FC,800,IT1
22501,2011-06-17,1250000,FC Groningen,865,DK1
22877,2011-06-17,2000000,Roda JC Kerkrade,354,BE1
23364,2011-06-17,150000,AS Livorno,1387,IT1
24237,2011-06-17,500000,Dukla Banska Bystrica,4128,RU1
24305,2011-06-17,1200000,Torino FC,1429,IT1
28023,2011-06-17,125000,AS Livorno,1210,IT1
28818,2011-06-17,600000,AS Livorno,1210,IT1
28841,2011-06-17,900000,FC Empoli,749,IT1
29208,2011-06-17,1800000,Calcio Padova,1429,IT1
31062,2011-06-17,500000,SK Beveren,28643,BE1
31131,2011-06-17,1250000,ADO Den Haag,3508,BE1
33108,2011-06-17,1000000,FC Groningen,1304,NL1
33210,2011-06-17,2500000,Roda JC Kerkrade,317,NL1
33535,2011-06-17,600000,Örebro SK,366,ES1
33671,2011-06-17,600000,ADO Den Haag,1268,NL1
34129,2011-06-17,2000000,ADO Den Haag,1435,NL1
34334,2011-06-17,1000000,Modena FC,19,IT1
34913,2011-06-17,250000,Royal Antwerp FC,520,BE1
35004,2011-06-17,14000000,PSV Eindhoven,20,TR1
36139,2011-06-17,5000000,FC Groningen,202,NL1
37397,2011-06-17,1300000,Calcio Padova,1091,GR1
37413,2011-06-17,200000,AS Livorno,862,IT1
37598,2011-06-17,1900000,Torino FC,252,IT1
38642,2011-06-17,900000,Torino FC,276,IT1
40407,2011-06-17,600000,Lommel United,1245,BE1
41372,2011-06-17,350000,MFK Ruzomberok,4482,UKR1
41751,2011-06-17,250000,Royal Antwerp FC,2700,RU1
41914,2011-06-17,800000,Torino FC,800,IT1
41935,2011-06-17,900000,FC Empoli,6574,IT1
43271,2011-06-17,850000,AS Livorno,1210,IT1
44699,2011-06-17,400000,AS Livorno,2995,PO1
44948,2011-06-17,900000,FC Empoli,410,IT1
45486,2011-06-17,1500000,FC Groningen,317,NL1
45864,2011-06-17,1750000,Roda JC Kerkrade,3508,BE1
46687,2011-06-17,400000,MFK Ruzomberok,3999,GR1
48002,2011-06-17,3000000,Torino FC,416,IT1
50303,2011-06-17,5500000,FC Groningen,499,NL1
51454,2011-06-17,2000000,CA Peñarol,1075,PO1
52136,2011-06-17,1500000,Calcio Padova,398,IT1
52807,2011-06-17,450000,Lommel United,968,BE1
55439,2011-06-17,300000,Spartak Moscow,232,RU1
55769,2011-06-17,400000,Torino FC,416,IT1
55837,2011-06-17,150000,FC Crotone,2420,PO1
56371,2011-06-17,1000000,ADO Den Haag,1268,NL1
56762,2011-06-17,700000,AS Livorno,4171,IT1
56903,2011-06-17,2600000,FC Empoli,458,IT1
56912,2011-06-17,550000,FC Empoli,749,IT1
56917,2011-06-17,800000,FC Empoli,410,IT1
56921,2011-06-17,400000,FC Empoli,749,IT1
59633,2011-06-17,150000,AFC Tubize,28643,BE1
60317,2011-06-17,500000,ADO Den Haag,1090,NL1
60567,2011-06-17,500000,FC Crotone,252,IT1
61751,2011-06-17,600000,FC Crotone,4083,IT1
61783,2011-06-17,350000,FC Crotone,4171,IT1
61863,2011-06-17,600000,Modena FC,1627,IT1
62379,2011-06-17,1000000,Modena FC,2696,RU1
63186,2011-06-17,400000,FC Empoli,1025,IT1
67556,2011-06-17,900000,FC Crotone,2239,IT1
67639,2011-06-17,275000,AS Livorno,3522,IT1
71302,2011-06-17,700000,FC Empoli,130,IT1
73090,2011-06-17,1500000,FC Crotone,380,IT1
74306,2011-06-17,1300000,Videoton FC,6418,GR1
74544,2011-06-17,550000,SK Beveren,354,BE1
74812,2011-06-17,300000,AFC Tubize,28643,BE1
77603,2011-06-17,600000,Torino FC,1506,TR1
79972,2011-06-17,200000,CS Visé,2861,BE1
82332,2011-06-17,1000000,FC Groningen,1283,NL1
82508,2011-06-17,300000,MFK Ruzomberok,6994,UKR1
83458,2011-06-17,1300000,Torino FC,2722,IT1
84845,2011-06-17,850000,Calcio Padova,252,IT1
84903,2011-06-17,1400000,FC Empoli,2722,IT1
85603,2011-06-17,2000000,Calcio Padova,862,IT1
85873,2011-06-17,400000,SK Beveren,28643,BE1
87536,2011-06-17,300000,Defensa y Justicia,6418,GR1
88909,2011-06-17,400000,FC Empoli,749,IT1
90255,2011-06-17,800000,ADO Den Haag,5220,GR1
90885,2011-06-17,175000,MFK Košice,20887,SER1
92880,2011-06-17,950000,Modena FC,4083,IT1
94529,2011-06-17,7000000,Calcio Padova,12,IT1
96228,2011-06-17,250000,SK Beveren,354,BE1
96758,2011-06-17,800000,FC Crotone,2921,IT1
99232,2011-06-17,850000,AS Livorno,1210,IT1
100101,2011-06-17,350000,Lommel United,2727,BE1
101067,2011-06-17,400000,Videoton FC,6676,GR1
102192,2011-06-17,300000,Torino FC,3057,BE1
102427,2011-06-17,2500000,Club Nacional,866,
102750,2011-06-17,350000,FC Crotone,4083,IT1
111347,2011-06-17,250000,FC Empoli,749,IT1
111494,2011-06-17,175000,AFC Tubize,3558,FR1
119256,2011-06-17,500000,ADO Den Haag,403,NL1
119369,2011-06-17,1200000,AS Livorno,8970,IT1
120691,2011-06-17,175000,Modena FC,276,IT1
125769,2011-06-17,300000,Royal Antwerp FC,202,NL1
126014,2011-06-17,600000,FC Groningen,202,NL1
133480,2011-06-17,300000,Lommel United,28643,BE1
134999,2011-06-17,1750000,ADO Den Haag,468,NL1
137576,2011-06-17,150000,Lommel United,2282,BE1
139208,2011-06-17,250000,FC Groningen U21,31,GB1
139655,2011-06-17,350000,Roda JC Kerkrade,192,NL1
140189,2011-06-17,850000,FC Crotone,252,IT1
146660,2011-06-17,250000,Calcio Padova,749,IT1
147051,2011-06-17,50000,BSC Young Boys U18,1158,FR1
155597,2011-06-17,75000,Spartak Trnava,126,TR1
156128,2011-06-17,700000,Maccabi Haifa,10690,UKR1
157668,2011-06-17,50000,SK Beveren,28643,BE1
159748,2011-06-17,250000,CS Visé,968,BE1
163690,2011-06-17,75000,FC Empoli,749,IT1
124286,2011-06-18,500000,Gil Vicente FC,2424,PO1
159100,2011-06-18,500000,Gil Vicente FC,979,PO1
32107,2011-06-19,550000,Novara Calcio 1908,130,IT1
43085,2011-06-19,850000,Piacenza FC,6574,IT1
47544,2011-06-19,650000,Novara Calcio 1908,458,IT1
735,2011-06-20,400000,Novara Calcio 1908,1210,IT1
5889,2011-06-20,800000,Atalanta BC,6574,IT1
5986,2011-06-20,450000,AC Siena,276,IT1
6004,2011-06-20,650000,Varese 1910,8970,IT1
6807,2011-06-20,75000,AC Siena,12,IT1
7102,2011-06-20,100000,Atalanta BC,800,IT1
14195,2011-06-20,750000,AC Siena,1465,PO1
16120,2011-06-20,3500000,Atalanta BC,467,NL1
16137,2011-06-20,800000,AC Siena,1025,IT1
16873,2011-06-20,1000000,AC Siena,3522,IT1
17127,2011-06-20,3700000,AC Cesena,2722,IT1
19435,2011-06-20,750000,Atalanta BC,800,IT1
