player_id,date,market_value_in_eur,current_club_name,current_club_id,player_club_domestic_competition_id
58115,2017-06-05,2500000,SD Eibar,1533,ES1
58330,2017-06-05,1200000,CD Leganés,1244,ES1
58341,2017-06-05,400000,UD Las Palmas,5358,ES1
58405,2017-06-05,2500000,Granada CF,2293,TR1
58426,2017-06-05,1500000,Sporting Gijón,114,TR1
58474,2017-06-05,400000,CA Osasuna,53,SER1
58789,2017-06-05,300000,Hércules CF,331,ES1
58799,2017-06-05,500000,RCD Espanyol Barcelona,237,ES1
58818,2017-06-05,3000000,Celta de Vigo,1162,FR1
58874,2017-06-05,10000000,Málaga CF,82,L1
58884,2017-06-05,15000000,Real Madrid,26069,SA1
59343,2017-06-05,100000,Real Betis Balompié,150,ES1
59344,2017-06-05,15000000,Real Sociedad,681,ES1
59349,2017-06-05,800000,Sporting Gijón,2448,ES1
59375,2017-06-05,3000000,Real Sociedad,681,ES1
59551,2017-06-05,1000000,UD Las Palmas,16795,ES1
59561,2017-06-05,15000000,Valencia CF,1050,ES1
59938,2017-06-05,1000000,Sporting Gijón,2381,TR1
60445,2017-06-05,8000000,Villarreal CF,3631,MEX1
60890,2017-06-05,3000000,Valencia CF,366,ES1
61344,2017-06-05,1500000,Sporting Gijón,2448,ES1
61546,2017-06-05,5000000,Celta de Vigo,331,ES1
61637,2017-06-05,1500000,CA Osasuna,4083,IT1
61812,2017-06-05,10000000,Real Sociedad,621,ES1
62913,2017-06-05,1800000,Sporting Gijón,331,ES1
62920,2017-06-05,14000000,Villarreal CF,150,ES1
62945,2017-06-05,3000000,Málaga CF,1084,ES1
63040,2017-06-05,1800000,CA Osasuna,331,ES1
63056,2017-06-05,3000000,CA Osasuna,331,ES1
63186,2017-06-05,16000000,Villarreal CF,1025,IT1
63290,2017-06-05,4000000,RCD Espanyol Barcelona,714,ES1
63463,2017-06-05,10000000,Celta de Vigo,206,DK1
63689,2017-06-05,2500000,SD Eibar,1533,ES1
63723,2017-06-05,2500000,Granada CF,1533,ES1
64363,2017-06-05,4000000,UD Las Palmas,3060,GR1
64393,2017-06-05,250000,CD Alcoyano,6676,GR1
64411,2017-06-05,5000000,Deportivo de La Coruña,11282,TR1
65230,2017-06-05,60000000,FC Barcelona,69261,MLS1
65237,2017-06-05,2500000,Celta de Vigo,940,ES1
65262,2017-06-05,250000,UE Llagostera,26132,
65263,2017-06-05,1000000,FC Barcelona,366,ES1
65301,2017-06-05,1000000,Sporting Gijón,2448,ES1
65318,2017-06-05,9000000,Villarreal CF,1050,ES1
65467,2017-06-05,9000000,Sevilla FC,368,ES1
65489,2017-06-05,400000,UD Las Palmas,472,ES1
66099,2017-06-05,1500000,Celta de Vigo,12321,ES1
66106,2017-06-05,3000000,Real Sociedad,2407,MEX1
66110,2017-06-05,500000,Real Sociedad,681,ES1
66112,2017-06-05,3000000,Málaga CF,366,ES1
66413,2017-06-05,2000000,Granada CF,855,FR1
67080,2017-06-05,3000000,Deportivo Alavés,1108,ES1
67082,2017-06-05,25000000,Sevilla FC,368,ES1
67537,2017-06-05,200000,UE Llagostera,1025,IT1
67539,2017-06-05,300000,UE Llagostera,1050,ES1
67542,2017-06-05,1000000,CD Leganés,2441,GR1
67920,2017-06-05,5000000,Sevilla FC,2462,BRA1
68290,2017-06-05,100000000,FC Barcelona,221,BRA1
68645,2017-06-05,10000000,Valencia CF,1049,ES1
69006,2017-06-05,2500000,Sporting Gijón,1416,FR1
69751,2017-06-05,32000000,FC Barcelona,69261,MLS1
70767,2017-06-05,1000000,Real Betis Balompié,150,ES1
71034,2017-06-05,300000,CD Alcoyano,714,ES1
71206,2017-06-05,600000,CA Osasuna,331,ES1
71394,2017-06-05,2000000,Sporting Gijón,2448,ES1
71548,2017-06-05,1500000,SD Eibar,1533,ES1
71559,2017-06-05,2500000,Athletic Bilbao,3709,ES1
71570,2017-06-05,3000000,CD Leganés,10090,COL1
71571,2017-06-05,5000000,Athletic Bilbao,714,ES1
71671,2017-06-05,1500000,CA Osasuna,331,ES1
71801,2017-06-05,300000,Real Betis Balompié,150,ES1
71835,2017-06-05,1500000,CD Leganés,1244,ES1
71840,2017-06-05,500000,Deportivo Alavés,1108,ES1
72047,2017-06-05,18000000,Celta de Vigo,940,ES1
72189,2017-06-05,1000000,Deportivo de La Coruña,897,ES1
72310,2017-06-05,2000000,RCD Espanyol Barcelona,875,AUS1
72779,2017-06-05,1500000,Real Betis Balompié,150,ES1
73076,2017-06-05,150000,CD Alcoyano,993,ES1
73092,2017-06-05,1500000,Granada CF,995,FR1
73137,2017-06-05,100000,CE L'Hospitalet,8838,UKR1
73180,2017-06-05,800000,CD Leganés,5358,ES1
73250,2017-06-05,16000000,Villarreal CF,1050,ES1
73321,2017-06-05,300000,CD Alcoyano,2425,PO1
73636,2017-06-05,3000000,RCD Espanyol Barcelona,714,ES1
73734,2017-06-05,30000000,Sevilla FC,368,ES1
73782,2017-06-05,5000000,Granada CF,2352,COL1
74229,2017-06-05,60000000,Atlético de Madrid,13,ES1
74230,2017-06-05,15000000,Sevilla FC,368,ES1
74297,2017-06-05,1000000,Deportivo de La Coruña,4603,GR1
74857,2017-06-05,25000000,FC Barcelona,12321,ES1
75442,2017-06-05,20000000,Atlético de Madrid,2995,PO1
76061,2017-06-05,16000000,Atlético de Madrid,683,GR1
76163,2017-06-05,18000000,Sevilla FC,2417,ARG1
76273,2017-06-05,1500000,Deportivo Alavés,1108,ES1
76285,2017-06-05,400000,Real Sociedad,681,ES1
76467,2017-06-05,4000000,Deportivo Alavés,3709,ES1
77026,2017-06-05,3000000,Deportivo de La Coruña,897,ES1
77262,2017-06-05,2500000,UD Las Palmas,472,ES1
77707,2017-06-05,7500000,Deportivo de La Coruña,7775,TR1
79422,2017-06-05,18000000,Real Madrid,7633,MEX1
80293,2017-06-05,6000000,Real Betis Balompié,1082,FR1
81532,2017-06-05,5000000,Deportivo de La Coruña,6478,
81988,2017-06-05,10000000,SD Eibar,1533,ES1
81998,2017-06-05,600000,CA Osasuna,331,ES1
81999,2017-06-05,3500000,Deportivo de La Coruña,897,ES1
82048,2017-06-05,16000000,Villarreal CF,1050,ES1
83895,2017-06-05,2500000,Celta de Vigo,1037,
85258,2017-06-05,5000000,Athletic Bilbao,621,ES1
85288,2017-06-05,40000000,Real Madrid,150,ES1
85309,2017-06-05,300000,Hércules CF,1049,ES1
85349,2017-06-05,250000,CF Gavà,3368,ES1
85370,2017-06-05,25000000,FC Barcelona,1047,IT1
85372,2017-06-05,500000,Athletic Bilbao,2832,TR1
85383,2017-06-05,500000,Deportivo Alavés,1108,ES1
87469,2017-06-05,1500000,Villarreal CF,331,ES1
88103,2017-06-05,50000000,Real Madrid,56089,MLS1
88490,2017-06-05,7500000,FC Barcelona,714,ES1
89313,2017-06-05,3000000,Athletic Bilbao,897,ES1
89473,2017-06-05,1500000,Sporting Gijón,60949,GR1
90681,2017-06-05,15000000,Valencia CF,1049,ES1
91763,2017-06-05,6000000,Celta de Vigo,940,ES1
91931,2017-06-05,1000000,Málaga CF,1084,ES1
92947,2017-06-05,6000000,Celta de Vigo,2521,PO1
93142,2017-06-05,2000000,Deportivo Alavés,11648,COL1
93759,2017-06-05,1200000,Granada CF,1158,FR1
93935,2017-06-05,7500000,Sevilla FC,366,ES1
93936,2017-06-05,3000000,SD Eibar,714,ES1
94304,2017-06-05,1500000,CA Osasuna,3729,RU1
94932,2017-06-05,300000,CD Alcoyano,21957,GR1
95438,2017-06-05,2500000,UD Las Palmas,447,KR1
95641,2017-06-05,4000000,Real Betis Balompié,150,ES1
96718,2017-06-05,8000000,Athletic Bilbao,621,ES1
96828,2017-06-05,15000000,Valencia CF,416,IT1
98249,2017-06-05,3000000,SD Eibar,3958,JAP1
98322,2017-06-05,3000000,Villarreal CF,1049,ES1
98596,2017-06-05,8000000,Celta de Vigo,272,SE1
99352,2017-06-05,4000000,Real Betis Balompié,150,ES1
99355,2017-06-05,1000000,RCD Espanyol Barcelona,3729,RU1
99924,2017-06-05,700000,CA Osasuna,331,ES1
107010,2017-06-05,30000000,Atlético de Madrid,449,TR1
108830,2017-06-05,6000000,Valencia CF,3205,TR1
113045,2017-06-05,2500000,CD Leganés,30120,GR1
113133,2017-06-05,6000000,Real Betis Balompié,209,ARG1
114060,2017-06-05,350000,UE Cornellà,331,ES1
115382,2017-06-05,4000000,Deportivo de La Coruña,656,
119905,2017-06-05,8000000,Celta de Vigo,940,ES1
121483,2017-06-05,40000000,Atlético de Madrid,13,ES1
122155,2017-06-05,12000000,Real Sociedad,10010,BRA1
124550,2017-06-05,2500000,Deportivo de La Coruña,235,NL1
125781,2017-06-05,80000000,Atlético de Madrid,13,ES1
126252,2017-06-05,1200000,CA Osasuna,331,ES1
126516,2017-06-05,2000000,SD Eibar,1533,ES1
126540,2017-06-05,30000000,FC Barcelona,131,ES1
126625,2017-06-05,2500000,Málaga CF,1084,ES1
126664,2017-06-05,16000000,FC Barcelona,405,GB1
126716,2017-06-05,18000000,FC Barcelona,1050,ES1
126737,2017-06-05,10000000,Real Sociedad,3709,ES1
127048,2017-06-05,16000000,Villarreal CF,150,ES1
127108,2017-06-05,5000000,SD Eibar,367,ES1
127142,2017-06-05,2500000,Real Betis Balompié,150,ES1
127837,2017-06-05,2000000,Deportivo Alavés,621,ES1
127987,2017-06-05,2500000,Deportivo de La Coruña,626,MLS1
128223,2017-06-05,40000000,Real Madrid,1047,IT1
128295,2017-06-05,2500000,CD Leganés,367,ES1
128488,2017-06-05,2500000,SD Eibar,367,ES1
129374,2017-06-05,300000,CD Alcoyano,11259,
129386,2017-06-05,3000000,Deportivo Alavés,11282,TR1
129444,2017-06-05,6500000,RCD Espanyol Barcelona,12321,ES1
129473,2017-06-05,15000000,FC Barcelona,681,ES1
129753,2017-06-05,1500000,Sporting Gijón,1531,ES1
131090,2017-06-05,6000000,RCD Espanyol Barcelona,4961,MEX1
131505,2017-06-05,7500000,Valencia CF,399,GB1
133794,2017-06-05,2000000,Deportivo Alavés,1108,ES1
134098,2017-06-05,1000000,CA Osasuna,331,ES1
134936,2017-06-05,7500000,UD Las Palmas,1038,IT1
135208,2017-06-05,6000000,Real Betis Balompié,468,NL1
137174,2017-06-05,3000000,Deportivo de La Coruña,897,ES1
137648,2017-06-05,1200000,Granada CF,265,GR1
137704,2017-06-05,1500000,CD Leganés,653,GR1
138927,2017-06-05,32000000,Real Madrid,418,ES1
138935,2017-06-05,3000000,Sporting Gijón,1533,ES1
139434,2017-06-05,1000000,Deportivo Alavés,366,ES1
139915,2017-06-05,2000000,Deportivo Alavés,159,SER1
140776,2017-06-05,40000000,Atlético de Madrid,9840,SA1
140808,2017-06-05,1000000,Deportivo de La Coruña,157,BE1
141835,2017-06-05,1500000,RCD Espanyol Barcelona,714,ES1
142033,2017-06-05,800000,Deportivo Alavés,131,ES1
142419,2017-06-05,5000000,Real Sociedad,331,ES1
145707,2017-06-05,16000000,Real Madrid,614,BRA1
145769,2017-06-05,3500000,CA Osasuna,366,ES1
146227,2017-06-05,9000000,FC Barcelona,467,NL1
146854,2017-06-05,15000000,Sevilla FC,368,ES1
148004,2017-06-05,2000000,Real Betis Balompié,6429,RO1
148928,2017-06-05,40000000,Atlético de Madrid,614,BRA1
150948,2017-06-05,3500000,Málaga CF,1533,ES1
153236,2017-06-05,3500000,UD Las Palmas,472,ES1
153238,2017-06-05,10000000,UD Las Palmas,472,ES1
153427,2017-06-05,2500000,SD Eibar,1533,ES1
154059,2017-06-05,1500000,Málaga CF,1533,ES1
156808,2017-06-05,1000000,CD Leganés,1244,ES1
156814,2017-06-05,1500000,Athletic Bilbao,1244,ES1
158792,2017-06-05,300000,CD Ebro,331,ES1
158795,2017-06-05,2000000,CD Leganés,3709,ES1
158863,2017-06-05,20000000,Real Sociedad,18544,SA1
159142,2017-06-05,3500000,Valencia CF,110302,PO1
161267,2017-06-05,500000,Celta de Vigo,237,ES1
162061,2017-06-05,50000,UE Llagostera,200,NL1
163086,2017-06-05,3000000,Real Betis Balompié,322,C1
163654,2017-06-05,200000,CE L'Hospitalet,6418,GR1
164055,2017-06-05,1500000,SD Eibar,940,ES1
164770,2017-06-05,35000000,Real Madrid,418,ES1
165007,2017-06-05,18000000,FC Barcelona,1108,ES1
165012,2017-06-05,1000000,Málaga CF,1084,ES1
167228,2017-06-05,800000,UD Las Palmas,472,ES1
167291,2017-06-05,4000000,CD Leganés,3876,BRA1
167798,2017-06-05,1200000,Celta de Vigo,443,DK1
168959,2017-06-05,8000000,Celta de Vigo,4284,MLS1
170472,2017-06-05,2000000,Granada CF,1049,ES1
171068,2017-06-05,1500000,UD Las Palmas,2441,GR1
171165,2017-06-05,500000,CD Leganés,1245,BE1
171170,2017-06-05,200000,Atlético Levante UD,940,ES1
171362,2017-06-05,3000000,CD Leganés,5358,ES1
172015,2017-06-05,5000000,Deportivo Alavés,27221,SA1
174344,2017-06-05,2000000,Deportivo de La Coruña,28844,SA1
174859,2017-06-05,600000,CA Osasuna,265,GR1
175323,2017-06-05,2000000,RCD Espanyol Barcelona,3368,ES1
175446,2017-06-05,8000000,Celta de Vigo,1108,ES1
175448,2017-06-05,250000,Hércules CF,3368,ES1
175449,2017-06-05,3000000,Sporting Gijón,331,ES1
176133,2017-06-05,800000,UD Las Palmas,472,ES1
176140,2017-06-05,2000000,Deportivo Alavés,210,BRA1
176285,2017-06-05,1500000,Granada CF,16795,ES1
176298,2017-06-05,300000,UE Llagostera,441,GR1
176553,2017-06-05,25000000,Athletic Bilbao,621,ES1
177046,2017-06-05,1000000,RCD Espanyol Barcelona,7633,MEX1
177065,2017-06-05,5000000,Deportivo de La Coruña,1237,GB1
177467,2017-06-05,8000000,RCD Espanyol Barcelona,1050,ES1
178107,2017-06-05,2500000,Málaga CF,31284,ARG1
178187,2017-06-05,2000000,Real Betis Balompié,237,ES1
178314,2017-06-05,1000000,Granada CF,16795,ES1
178425,2017-06-05,5000000,SD Eibar,683,GR1
181112,2017-06-05,3500000,Granada CF,3527,PL1
182712,2017-06-05,20000000,Valencia CF,131,ES1
182904,2017-06-05,7500000,Sevilla FC,13,ES1
183647,2017-06-05,6000000,Villarreal CF,244,FR1
186891,2017-06-05,1000000,Real Betis Balompié,16795,ES1
188838,2017-06-05,2500000,Real Betis Balompié,366,ES1
188854,2017-06-05,15000000,Villarreal CF,1050,ES1
189452,2017-06-05,1200000,Granada CF,5358,ES1
192009,2017-06-05,2000000,CD Leganés,367,ES1
192279,2017-06-05,8000000,Athletic Bilbao,11,GB1
192736,2017-06-05,2000000,Athletic Bilbao,1244,ES1
193784,2017-06-05,1000000,CA Osasuna,1531,ES1
195171,2017-06-05,7000000,Villarreal CF,1050,ES1
197122,2017-06-05,1200000,CA Osasuna,6418,GR1
197126,2017-06-05,3000000,CA Osasuna,331,ES1
197135,2017-06-05,1500000,Real Sociedad,681,ES1
197545,2017-06-05,5000000,SD Eibar,621,ES1
197578,2017-06-05,200000,CD Ebro,150,ES1
198047,2017-06-05,250000,Lleida Esportiu,714,ES1
199321,2017-06-05,1500000,Celta de Vigo,12321,ES1
199323,2017-06-05,100000,Villarreal CF B,1050,ES1
199325,2017-06-05,300000,Villarreal CF B,1050,ES1
199369,2017-06-05,10000000,Málaga CF,1084,ES1
200558,2017-06-05,3500000,Real Betis Balompié,71665,SA1
202984,2017-06-05,12000000,UD Las Palmas,366,ES1
203043,2017-06-05,5000000,UD Las Palmas,1531,ES1
203108,2017-06-05,250000,Lleida Esportiu,714,ES1
203378,2017-06-05,2000000,Valencia CF,1049,ES1
203394,2017-06-05,5000000,Granada CF,1023,BRA1
204102,2017-06-05,300000,Lleida Esportiu,2423,PO1
207302,2017-06-05,20000000,Sevilla FC,368,ES1
207924,2017-06-05,3500000,Celta de Vigo,940,ES1
208890,2017-06-05,2000000,CD Leganés,3368,ES1
210153,2017-06-05,800000,CD Leganés,1244,ES1
211251,2017-06-05,1000000,CD Leganés,2352,COL1
212862,2017-06-05,600000,Athletic Bilbao,681,ES1
212863,2017-06-05,100000,CE Sabadell FC,418,ES1
214316,2017-06-05,12000000,Sevilla FC,1775,ARG1
214771,2017-06-05,300000,RCD Mallorca B,237,ES1
216569,2017-06-05,2500000,Granada CF,506,IT1
217728,2017-06-05,5000000,CD Leganés,1244,ES1
217886,2017-06-05,5000000,Deportivo Alavés,2063,ARG1
221025,2017-06-05,25000000,FC Barcelona,813,MLS1
221316,2017-06-05,15000000,Real Madrid,15,L1
221322,2017-06-05,18000000,Valencia CF,1049,ES1
221899,2017-06-05,4000000,RCD Espanyol Barcelona,714,ES1
221986,2017-06-05,600000,Granada CF,1108,ES1
221992,2017-06-05,150000,Villarreal CF B,2698,RU1
222571,2017-06-05,300000,Villarreal CF B,1050,ES1
223068,2017-06-05,3500000,UD Las Palmas,472,ES1
223560,2017-06-05,2500000,CD Leganés,585,BRA1
223725,2017-06-05,9000000,Valencia CF,1049,ES1
223779,2017-06-05,200000,CD Alcoyano,2477,UKR1
225020,2017-06-05,5000000,Real Madrid,1108,ES1
226012,2017-06-05,1500000,Sevilla FC,3709,ES1
226074,2017-06-05,4000000,UD Las Palmas,385,NL1
227081,2017-06-05,10000000,Sevilla FC,537,BRA1
227805,2017-06-05,2500000,Valencia CF,1049,ES1
227954,2017-06-05,300000,CF Gavà,367,ES1
228584,2017-06-05,1500000,UD Las Palmas,30120,GR1
228761,2017-06-05,2500000,Málaga CF,398,IT1
228885,2017-06-05,400000,Villarreal CF B,11972,
229604,2017-06-05,14000000,Real Sociedad,244,FR1
229798,2017-06-05,200000,Real Sociedad,5358,ES1
229804,2017-06-05,2500000,Real Sociedad,681,ES1
230222,2017-06-05,500000,Celta de Vigo,940,ES1
230784,2017-06-05,4500000,Atlético de Madrid,1050,ES1
234523,2017-06-05,5000000,Real Betis Balompié,2239,IT1
234811,2017-06-05,1000000,Granada CF,336,PO1
238032,2017-06-05,300000,RCD Espanyol B,714,ES1
238868,2017-06-05,1500000,SD Eibar,1533,ES1
240900,2017-06-05,6000000,Sevilla FC,6646,TR1
242301,2017-06-05,100000,RCD Mallorca B,237,ES1
242532,2017-06-05,1500000,CD Leganés,3999,GR1
242827,2017-06-05,100000,CE L'Hospitalet,1531,ES1
243541,2017-06-05,5000000,Deportivo Alavés,330,BRA1
246277,2017-06-05,1500000,Sporting Gijón,1108,ES1
246291,2017-06-05,7500000,Málaga CF,150,ES1
246335,2017-06-05,300000,Real Madrid,3709,ES1
247366,2017-06-05,300000,Villarreal CF B,2687,ES1
247909,2017-06-05,250000,RCD Espanyol B,1053,DK1
249513,2017-06-05,2000000,CD Leganés,3709,ES1
250845,2017-06-05,28000000,Atlético de Madrid,13,ES1
251878,2017-06-05,10000000,RCD Espanyol Barcelona,252,IT1
252641,2017-06-05,5000000,Celta de Vigo,4603,GR1
253839,2017-06-05,2500000,Valencia CF,7732,SA1
254476,2017-06-05,200000,RCD Mallorca B,897,ES1
255488,2017-06-05,15000000,Athletic Bilbao,621,ES1
255501,2017-06-05,4000000,Athletic Bilbao,621,ES1
255508,2017-06-05,25000000,Athletic Bilbao,621,ES1
255653,2017-06-05,6000000,Valencia CF,940,ES1
255904,2017-06-05,250000,Atlético Levante UD,1533,ES1
255995,2017-06-05,200000,Villarreal CF B,238,PL1
256680,2017-06-05,2500000,Málaga CF,60949,GR1
257851,2017-06-05,1500000,Granada CF,683,GR1
260662,2017-06-05,200000,Sporting Gijón,6711,MEX1
262391,2017-06-05,300000,RCD Espanyol B,714,ES1
262689,2017-06-05,3000000,Granada CF,1075,PO1
263627,2017-06-05,1000000,Deportivo Alavés,1108,ES1
263843,2017-06-05,1500000,Real Betis Balompié,2300,PL1
263856,2017-06-05,5000000,Deportivo Alavés,150,ES1
266795,2017-06-05,5000000,SD Eibar,1533,ES1
266807,2017-06-05,18000000,Atlético de Madrid,7055,MEX1
267420,2017-06-05,3000000,Sevilla FC,12574,ARG1
274521,2017-06-05,400000,CF Gavà,441,GR1
277093,2017-06-05,1800000,Sporting Gijón,2448,ES1
280701,2017-06-05,3000000,Celta de Vigo,232,RU1
280730,2017-06-05,7500000,Real Sociedad,681,ES1
281963,2017-06-05,15000000,Atlético de Madrid,583,FR1
282409,2017-06-05,50000,Atlético Saguntino,3709,ES1
282410,2017-06-05,150000,Villarreal CF B,714,ES1
282411,2017-06-05,15000000,Deportivo Alavés,13,ES1
282422,2017-06-05,200000,Club Lleida Esportiu,6676,GR1
282435,2017-06-05,50000,RCD Espanyol B,1244,ES1
282700,2017-06-05,200000,CF Gavà,1244,ES1
285322,2017-06-05,2500000,Málaga CF,2417,ARG1
285957,2017-06-05,250000,Atlético Saguntino,3709,ES1
286779,2017-06-05,6000000,Sporting Gijón,2448,ES1
289236,2017-06-05,5000000,Real Sociedad,681,ES1
294568,2017-06-05,800000,Granada CF,16795,ES1
294894,2017-06-05,400000,Villarreal CF B,7633,MEX1
295414,2017-06-05,1000000,CD Leganés,45604,MLS1
296622,2017-06-05,20000000,Real Madrid,36,TR1
296783,2017-06-05,2500000,Granada CF,9168,MLS1
298276,2017-06-05,300000,CD Alcoyano,331,ES1
298589,2017-06-05,1800000,CA Osasuna,331,ES1
298602,2017-06-05,800000,CA Osasuna Promesas,331,ES1
298607,2017-06-05,400000,CA Osasuna,331,ES1
298983,2017-06-05,3000000,Málaga CF,331,ES1
299715,2017-06-05,100000,Atlético Levante UD,3368,ES1
300168,2017-06-05,1500000,Sporting Gijón,621,ES1
303140,2017-06-05,10000000,UD Las Palmas,978,BRA1
304250,2017-06-05,800000,Real Sociedad,681,ES1
305956,2017-06-05,700000,SD Eibar,2687,ES1
308371,2017-06-05,1000000,Málaga CF,50531,SA1
308801,2017-06-05,3000000,Málaga CF,6495,COL1
313113,2017-06-05,200000,RCD Espanyol B,714,ES1
319541,2017-06-05,800000,Real Betis B,150,ES1
319745,2017-06-05,10000000,Real Betis Balompié,418,ES1
320271,2017-06-05,3000000,Valencia Mestalla,237,ES1
321629,2017-06-05,150000,Atlético Levante UD,366,ES1
322917,2017-06-05,500000,Sporting Gijón,2448,ES1
323740,2017-06-05,250000,Villarreal CF B,2125,BRA1
323831,2017-06-05,2000000,Villarreal CF,6600,BRA1
326363,2017-06-05,1000000,Atlético de Madrid,60949,GR1
328480,2017-06-05,300000,Atlético Levante UD,1049,ES1
335245,2017-06-05,1000000,RCD Espanyol Barcelona,6107,PL1
336168,2017-06-05,200000,Atlético Levante UD,8816,MLS1
336646,2017-06-05,600000,Sporting Gijón,656,
336729,2017-06-05,200000,RCD Mallorca B,29228,BE1
336828,2017-06-05,800000,Celta de Vigo,605,GR1
336869,2017-06-05,2000000,RCD Espanyol Barcelona,150,ES1
337152,2017-06-05,300000,Club Lleida Esportiu,33593,
337781,2017-06-05,200000,Atlético Levante UD,3368,ES1
338425,2017-06-05,6000000,CA Osasuna,621,ES1
339808,2017-06-05,15000000,Deportivo Alavés,1114,SA1
345654,2017-06-05,1000000,Deportivo de La Coruña,8172,COL1
349856,2017-06-05,200000,Atlético Levante UD,3368,ES1
350364,2017-06-05,200000,RCD Mallorca B,1091,GR1
351478,2017-06-05,15000000,Real Sociedad,681,ES1
351746,2017-06-05,1500000,Real Betis Balompié,1108,ES1
356196,2017-06-05,200000,RCD Espanyol B,714,ES1
357565,2017-06-05,2500000,Villarreal CF,281,GB1
357885,2017-06-05,10000000,Málaga CF,150,ES1
372246,2017-06-05,7500000,Valencia CF,681,ES1
373353,2017-06-05,300000,Villarreal CF B,1050,ES1
374077,2017-06-05,1000000,SD Eibar,1244,ES1
374081,2017-06-05,600000,CA Osasuna Promesas,331,ES1
376484,2017-06-05,250000,RCD Espanyol B,60949,GR1
376485,2017-06-05,200000,RCD Espanyol B,2477,UKR1
379530,2017-06-05,150000,Lleida Esportiu,714,ES1
379548,2017-06-05,300000,CE Sabadell FC,621,ES1
385084,2017-06-05,300000,Atlético Levante UD,3368,ES1
393436,2017-06-05,100000,Atlético Levante UD,7769,RO1
397676,2017-06-05,50000,Atlético Levante UD,367,ES1
398809,2017-06-05,400000,Granada CF B,19789,TR1
399775,2017-06-05,200000,Villarreal CF B,714,ES1
399776,2017-06-05,300000,Villarreal CF B,405,GB1
401624,2017-06-05,150000,UE Cornellà,16196,
408288,2017-06-05,50000,UE Cornellà,237,ES1
413262,2017-06-05,200000,Villarreal CF B,1049,ES1
423166,2017-06-05,300000,RCD Espanyol B,683,GR1
433049,2017-06-05,1000000,Málaga CF,8023,SA1
441287,2017-06-05,1200000,UD Las Palmas,8590,MEX1
442804,2017-06-05,200000,RCD Mallorca B,2672,GR1
442805,2017-06-05,200000,RCD Mallorca B,8494,
442816,2017-06-05,300000,Atlético Saguntino,237,ES1
448344,2017-06-05,500000,RCD Espanyol B,10773,
449844,2017-06-05,150000,CF Badalona,714,ES1
456523,2017-06-05,100000,Terrassa FC,6676,GR1
457107,2017-06-05,200000,CD Alcoyano,1533,ES1
473695,2017-06-05,150000,RCD Espanyol B,10773,
3441,2017-06-06,100000,Club Brugge KV,2282,BE1
4377,2017-06-06,250000,KRC Genk,3508,BE1
4742,2017-06-06,650000,SV Zulte Waregem,2715,BE1
5578,2017-06-06,600000,RSC Charleroi,1421,FR1
6666,2017-06-06,500000,KSC Lokeren (- 2020),498,BE1
6970,2017-06-06,50000,Royale Union Saint-Gilloise,172,BE1
7028,2017-06-06,100000,KVC Westerlo,968,BE1
8006,2017-06-06,200000,KAS Eupen,1245,BE1
8184,2017-06-06,900000,RSC Anderlecht,331,ES1
8733,2017-06-06,400000,RSC Charleroi,172,BE1
9593,2017-06-06,100000,RSC Anderlecht,3508,BE1
9659,2017-06-06,150000,KV Oostende,2861,BE1
12029,2017-06-06,1000000,Club Brugge KV,2282,BE1
12518,2017-06-06,1200000,KV Oostende,398,IT1
12908,2017-06-06,700000,SV Zulte Waregem,3508,BE1
12974,2017-06-06,850000,KSC Lokeren (- 2020),498,BE1
13041,2017-06-06,150000,KSC Lokeren (- 2020),498,BE1
13078,2017-06-06,150000,Oud-Heverlee Leuven,2727,BE1
13103,2017-06-06,300000,Royal Antwerp FC,1096,BE1
13110,2017-06-06,100000,KAS Eupen,1245,BE1
13271,2017-06-06,700000,RSC Anderlecht,58,BE1
13292,2017-06-06,250000,KVC Westerlo,968,BE1
15843,2017-06-06,600000,Standard Liège,475,BE1
16444,2017-06-06,400000,KV Kortrijk,601,BE1
16617,2017-06-06,500000,Royal Antwerp FC,1096,BE1
18019,2017-06-06,100000,KAA Gent,520,BE1
18759,2017-06-06,2200000,KAA Gent,157,BE1
19312,2017-06-06,150000,SV Zulte Waregem,3508,BE1
19363,2017-06-06,150000,KV Mechelen,354,BE1
19892,2017-06-06,350000,KVC Westerlo,968,BE1
19896,2017-06-06,400000,KSV Roeselare (- 2020),41274,BE1
19917,2017-06-06,150000,KSV Roeselare (- 2020),192,NL1
20296,2017-06-06,500000,Royal Antwerp FC,1096,BE1
22067,2017-06-06,500000,KV Kortrijk,601,BE1
22149,2017-06-06,200000,Standard Liège,3057,BE1
22348,2017-06-06,300000,KV Mechelen,354,BE1
22377,2017-06-06,400000,Royal Antwerp FC,354,BE1
22627,2017-06-06,500000,KV Oostende,2861,BE1
23966,2017-06-06,2000000,KAA Gent,2727,BE1
24484,2017-06-06,1500000,Club Brugge KV,58,BE1
26980,2017-06-06,450000,Oud-Heverlee Leuven,2727,BE1
27178,2017-06-06,700000,Sint-Truidense VV,475,BE1
27471,2017-06-06,800000,RSC Anderlecht,58,BE1
29855,2017-06-06,350000,KSV Roeselare (- 2020),28643,BE1
29894,2017-06-06,650000,KSC Lokeren (- 2020),29228,BE1
30436,2017-06-06,600000,RSC Charleroi,172,BE1
30556,2017-06-06,300000,Lierse SK (- 2018),204,BE1
30671,2017-06-06,500000,RSC Charleroi,172,BE1
